#,categorie,phrase_fr,bambara_attendu,bambara_obtenu,statut,french_pos_tree,bambara_pos_tree,french_dep_tree,bambara_dep_tree,google_translate,nllb_translate,google_backtrans_fr,nllb_backtrans_fr,camembert_kuma,camembert_google,camembert_nllb,meteor_kuma,meteor_google,meteor_nllb,bertscore_prf_kuma,bertscore_prf_google,bertscore_prf_nllb
180,nummod_locative,cinq femmes sont ici,númanfɛlakaw duuru bɛ yàn,mùsow duuru bɛ yàn,FAIL,NUM NOUN AUX ADV,NOUN VERB NOUN,cinq/NUM/nummod->2 femmes/NOUN/nsubj:pass->4 sont/AUX/cop->4 ici/ADV/ROOT->0,mùsow duuru/NOUN/nsubj->2 bɛ/VERB/root->0 yàn/NOUN/obl->2,muso duuru de bɛ yan,muso duuru bɛ yan,il y a cinq femmes ici,"Il y avait ici cinq femmes,",1.000,0.797,0.810,0.736,0.244,0.469,1.000|1.000|1.000,0.666|0.712|0.688,0.749|0.757|0.753
181,nummod_object,j'ai acheté deux livres,n yé kìtabuw fila sàn,n ye gáfew fila sàn,FAIL,PRON AUX VERB NUM NOUN,PRON AUX NOUN VERB,j'/PRON/nsubj->3 ai/AUX/aux:tense->3 acheté/VERB/ROOT->0 deux/NUM/nummod->5 livres/NOUN/obj->3,n/PRON/nsubj->4 ye/AUX/aux->4 gáfew fila/NOUN/obj->4 sàn/VERB/root->0,N ye gafe fila san,ne ye kitabu fila san,J'ai acheté deux livres,j'ai acheté deux livres,1.000,0.547,0.542,0.511,0.200,0.100,1.000|1.000|1.000,0.462|0.467|0.465,0.577|0.538|0.557
182,intrans_action_progressif,je suis en train de travailler,ń bɛ́ kà báara kɛ,ń bɛ́ kà báara kɛ,PASS,PRON AUX VERB,NOUN NOUN NOUN VERB NOUN,je/PRON/nsubj->4 suis/AUX/cop->4 travailler/VERB/ROOT->4,ń/NOUN/nmod:poss->2 bɛ́/NOUN/nmod:poss->3 kà/NOUN/nsubj->4 báara/VERB/root->0 kɛ/NOUN/obl->4,Ne bɛ baara la,ne bɛ baara la,je suis au travail,je suis au travail,1.000,0.575,0.557,0.996,0.000,0.000,1.000|1.000|1.000,0.671|0.712|0.691,0.525|0.567|0.545
183,intrans_action_present_neg,je ne travaille pas,ń tɛ báara la,ń tɛ báara la,PASS,PRON ADV VERB ADV,NOUN AUX VERB,je/PRON/nsubj->3 ne/ADV/advmod->3 travaille/VERB/ROOT->0 pas/ADV/advmod->3,ń/NOUN/nsubj->3 tɛ/AUX/aux->3 báara la/VERB/root->0,Ne t baara k,ne tɛ baara kɛ,je ne travaille pas,je ne travaille pas,1.000,0.385,0.709,0.992,0.000,0.125,1.000|1.000|1.000,0.499|0.535|0.516,0.583|0.580|0.582
184,intrans_action_passe_pos,j'ai travaillé,ń ye báara kɛ,n ye báara kɛ,FAIL,PRON AUX VERB,PRON AUX NOUN VERB,j'/PRON/nsubj->3 ai/AUX/aux:tense->3 travaillé/VERB/ROOT->0,n/PRON/nsubj->4 ye/AUX/aux->4 báara/NOUN/obj->4 kɛ/VERB/root->0,N ye baara kɛ,ne ye baara kɛ,j'ai fait le travail,j'ai fait du travail,1.000,0.201,0.211,0.736,0.250,0.250,1.000|1.000|1.000,0.356|0.372|0.364,0.496|0.512|0.504
185,intrans_action_passe_neg,je n'ai pas travaillé,ń ma báara kɛ,ń ma báara kɛ,PASS,PRON ADV AUX ADV VERB,NOUN AUX NOUN VERB,je/PRON/nsubj->5 n'/ADV/advmod->5 ai/AUX/aux:tense->5 pas/ADV/advmod->5 travaillé/VERB/ROOT->0,ń/NOUN/nsubj->4 ma/AUX/aux->4 báara/NOUN/obj->4 kɛ/VERB/root->0,N ma baara kɛ,ne ma baara kɛ,je n'ai pas travaillé,je n'ai pas travaillé,1.000,0.371,0.495,0.992,0.250,0.250,1.000|1.000|1.000,0.360|0.361|0.361,0.580|0.575|0.578
186,intrans_action_hab_neg,je ne travaillais pas,n tùn tɛ báara la,ń tùn tɛ báara la,FAIL,PRON ADV VERB ADV,NOUN AUX VERB,je/PRON/nsubj->3 ne/ADV/advmod->3 travaillais/VERB/ROOT->0 pas/ADV/advmod->3,ń/NOUN/nsubj->3 tùn tɛ/AUX/aux->3 báara la/VERB/root->0,N tun tɛ baara la,ne tun tɛ baara kɛ,je ne travaillais pas,je n'ai pas travaillé,1.000,0.478,0.709,0.794,0.300,0.100,1.000|1.000|1.000,0.241|0.270|0.255,0.452|0.479|0.465
187,intrans_action_futur,je travaillerai,ń tùn tɛ báara la,ń bɛ́nà báara kɛ,FAIL,PRON VERB,NOUN AUX NOUN VERB,je/PRON/nsubj->2 travaillerai/VERB/ROOT->0,ń/NOUN/nsubj->4 bɛ́nà/AUX/aux->4 báara/NOUN/obj->4 kɛ/VERB/root->0,Ne bɛna baara kɛ,ne bɛ baara kɛ,je ferai le travail,je travaille,1.000,0.544,0.708,0.204,0.000,0.000,1.000|1.000|1.000,0.660|0.732|0.694,0.573|0.611|0.592
188,temporal_subordinator,quand il vient,túma mín a bɛ nà,túma mín a bɛ nà,PASS,SCONJ PRON VERB,NOUN ADV PRON VERB NOUN,quand/SCONJ/mark->3 il/PRON/nsubj->3 vient/VERB/ROOT->0,túma/NOUN/nsubj->4 mín/ADV/obl->4 a/PRON/nsubj->4 bɛ/VERB/root->0 nà/NOUN/parataxis:obj->4,ni a nana,ni a nana,est une grand-mère,quand il viendra,1.000,0.625,0.355,0.996,0.104,0.104,1.000|1.000|1.000,0.489|0.479|0.484,0.452|0.453|0.452
189,reported_comparative,les bambara disent que la raison de la venue de quelqu'un est plus importante que soi-même,bambaraw bɛ fɔ́ ko mɔ̀gɔ dɔ jɔ̀kun ka kùnba ka tɛmɛ a yɛrɛ kan,bámànanw bɛ fɔ́ ko mɔ̀gɔ dɔ jɔ̀kun ka kùnba ka tɛmɛ yɛrɛ kan,FAIL,DET PROPN VERB SCONJ DET NOUN ADP DET NOUN ADP DET AUX ADV ADJ SCONJ PRON PUNCT PRON,NOUN AUX VERB,les/DET/det->2 bambara/PROPN/nsubj->3 disent/VERB/ROOT->0 que/SCONJ/mark->15 la/DET/det->6 raison/NOUN/nsubj->15 de/ADP/case->9 la/DET/det->9 venue/NOUN/nmod->6 de/ADP/case->11 quelqu'un/DET/nmod->9 est/AUX/cop->15 plus/ADV/advmod->15 importante/ADJ/ccomp->3 que/SCONJ/mark->17 soi/PRON/dep->15 -/PUNCT/punct->3 même/PRON/nsubj->3,bámànanw/NOUN/nsubj->3 bɛ/AUX/aux->3 fɔ́/VERB/root->0,bamanankan b' a fɔ ko mɔgɔ dɔ nali kun ka bon ka tɛmɛ u yɛrɛ kan,"bambaraw b'a fɔ ko sababu min bɛ mɔgɔ na, o nafa ka bon ni yɛrɛ ta ye",la traduction dit que la venue de quelqu'un a un but plus grand que lui-même,"Les gens mauvais disent: ""C'est l'occasion qui donne l'excell",0.959,0.318,0.449,0.861,0.445,0.175,0.979|0.945|0.962,0.424|0.397|0.410,0.231|0.238|0.234
190,optatif,que tu viennes,í ka nà,í ka nà,PASS,SCONJ PRON VERB,NOUN ADP NOUN,que/SCONJ/mark->3 tu/PRON/nsubj->3 viennes/VERB/ROOT->0,í/NOUN/nmod:poss->3 ka/ADP/case->1 nà/NOUN/root->0,ko i ka na,ko i bɛ na,que tu devrais venir,que tu viendras,1.000,0.451,0.528,0.981,0.161,0.000,1.000|1.000|1.000,0.197|0.213|0.205,0.245|0.288|0.265
191,optatif,que Moussa mange,Moussa ka dumuni kɛ,Moussa ka dúnli kɛ,FAIL,SCONJ PROPN VERB,PART AUX NOUN VERB,que/SCONJ/mark->3 Moussa/PROPN/nsubj->3 mange/VERB/ROOT->0,Moussa/PART/discourse->4 ka/AUX/aux->4 dúnli/NOUN/obj->4 kɛ/VERB/root->0,ko Moussa bɛ dumuni kɛ,Musa bɛ min dun,que mange Moussa,Ce que Moïse mange,1.000,0.483,0.533,0.639,0.623,0.000,1.000|1.000|1.000,0.536|0.576|0.555,0.520|0.506|0.512
192,optatif_coi,que Dieu t'aide,Ala ka i dɛmɛ,Ála ka i dɛ̀mɛ,FAIL,SCONJ PROPN PRON VERB,NOUN AUX PRON VERB,que/SCONJ/mark->4 Dieu/PROPN/nsubj->4 t'/PRON/iobj->4 aide/VERB/ROOT->0,Ála/NOUN/nsubj->4 ka/AUX/aux->4 i/PRON/obj->4 dɛ̀mɛ/VERB/root->0,Ala ka aw dɛmɛ,Ala k'i dɛmɛ,Que Dieu vous bénisse les gars,Que Dieu vous aide,1.000,0.667,0.592,0.469,0.639,0.256,1.000|1.000|1.000,0.732|0.734|0.733,0.734|0.705|0.719
193,venir_de_propn,Je viens de Bamako,ń bɛ bɔ Bamako la,ń bɛ bɔ Bamako,FAIL,PRON VERB ADP PROPN,NOUN VERB NOUN VERB,Je/PRON/nsubj->2 viens/VERB/ROOT->0 de/ADP/case->4 Bamako/PROPN/obl:arg->2,ń/NOUN/nsubj->2 bɛ/VERB/root->0 bɔ/NOUN/obj->4 Bamako/VERB/xcomp->2,N bɛ bɔ Bamakɔ,Ne bɛ bɔ Bamako,je viens de Bamako,Je viens de Bamako,1.000,0.465,0.335,0.810,0.383,0.601,1.000|1.000|1.000,0.506|0.497|0.502,0.234|0.227|0.231
194,venir_de_noun,Je viens de l'école,ń bɛ bɔ làkɔli la,ń bɛ bɔ làkɔli la,PASS,PRON VERB ADP DET NOUN,NOUN VERB DET NOUN ADP,Je/PRON/nsubj->2 viens/VERB/ROOT->0 de/ADP/case->5 l'/DET/det->5 école/NOUN/obl:arg->2,ń/NOUN/nsubj->2 bɛ/VERB/root->0 bɔ/DET/det->4 làkɔli/NOUN/obl->2 la/ADP/case->4,N bɛ bɔ lakɔli la,Ne nana ka bɔ lakɔli la.,je quitte l'école,Je suis rentré de l'école.,1.000,0.514,0.626,0.996,0.511,0.196,1.000|1.000|1.000,0.268|0.275|0.271,0.705|0.688|0.696
195,venir_de_verbe,Je viens de manger,ń bɔra ka dúnli kɛ,ń bɔra ka dúnli kɛ,PASS,PRON VERB ADP VERB,NOUN VERB AUX NOUN VERB,Je/PRON/nsubj->2 viens/VERB/ROOT->0 de/ADP/mark->4 manger/VERB/xcomp->2,ń/NOUN/nsubj->2 bɔra/VERB/root->0 ka/AUX/aux->5 dúnli/NOUN/obj->5 kɛ/VERB/xcomp->2,N ye dumuni kɛ dɔrɔn,Ne ye dumuni kɛ sisan.,je viens de manger la nourriture,Je viens de manger.,1.000,0.198,0.290,0.996,0.100,0.100,1.000|1.000|1.000,0.237|0.281|0.258,0.468|0.481|0.475
196,venir_de_verbe,Il vient de partir,a bɔra ka fáɲi,a bɔra ka fáɲi,PASS,PRON VERB ADP VERB,PRON VERB AUX VERB,Il/PRON/nsubj->2 vient/VERB/ROOT->0 de/ADP/mark->4 partir/VERB/xcomp->2,a/PRON/nsubj->2 bɔra/VERB/root->0 ka/AUX/aux->4 fáɲi/VERB/xcomp->2,A bɔra yen dɔrɔn,A bɔra sisan dɔrɔn.,Il vient de partir de là,Il vient de sortir.,1.000,0.350,0.209,0.992,0.469,0.469,1.000|1.000|1.000,0.151|0.158|0.155,0.175|0.168|0.171
197,conj_avec_locatif,elle alla au village et demande des infos,a táara wa a ye ɛnfo ɲíni dùgu la,a táara wa a ye ɛnfo ɲíni dùgu la,PASS,PRON VERB ADP NOUN CCONJ VERB DET NOUN,PRON VERB PART PRON AUX ADP NOUN NOUN ADP,elle/PRON/nsubj->2 alla/VERB/ROOT->0 au/ADP/case->4 village/NOUN/obl:arg->2 et/CCONJ/cc->6 demande/VERB/conj->2 des/DET/det->8 infos/NOUN/obj->6,a/PRON/nsubj->2 táara/VERB/root->0 wa/PART/discourse->8 a/PRON/nmod:poss->7 ye/AUX/aux->6 ɛnfo/ADP/case->4 ɲíni/NOUN/nmod:poss->8 dùgu/NOUN/obl->2 la/ADP/case->8,a taara dugu la ka kunnafoni ɲini,a taara dugu kɔnɔ ka kunnafoni ɲini,il est allé en ville pour obtenir des informations,Il se rendit à la ville pour y chercher des explications.,1.000,0.566,0.304,0.999,0.114,0.057,1.000|1.000|1.000,0.638|0.636|0.637,0.490|0.478|0.484
198,verb_serial_conj,elle alla trouver et demande des informations,a táara ka yé wa a bɛ kùnnafoni ɲíni,a táara ka yé wa a bɛ kùnnafoni ɲíni,PASS,PRON VERB VERB CCONJ VERB DET NOUN,PRON VERB AUX NOUN CCONJ PRON VERB NOUN NOUN,elle/PRON/nsubj->2 alla/VERB/ROOT->0 trouver/VERB/xcomp->2 et/CCONJ/cc->5 demande/VERB/conj->3 des/DET/det->7 informations/NOUN/obj->5,a/PRON/nsubj->2 táara/VERB/root->0 ka/AUX/aux->7 yé/NOUN/obj->7 wa/CCONJ/cc->6 a/PRON/conj->4 bɛ/VERB/xcomp->2 kùnnafoni/NOUN/nmod:poss->9 ɲíni/NOUN/obl->7,a taara ɲinini kɛ ka kunnafoni ɲini,a taara a yɔrɔ ka kunnafoni ɲini,il est allé chercher des informations,Il s'en alla donc et demanda quelque chose.,1.000,0.551,0.327,0.999,0.114,0.170,1.000|1.000|1.000,0.636|0.623|0.630,0.576|0.580|0.578
199,comitative_motion,il est venu avec moi,a nàra ni n yé,a nàra ni n yé,PASS,PRON AUX VERB ADP PRON,PRON VERB ADP PRON NOUN,il/PRON/nsubj->3 est/AUX/aux:tense->3 venu/VERB/ROOT->0 avec/ADP/case->5 moi/PRON/obl:arg->3,a/PRON/nsubj->2 nàra/VERB/root->0 ni/ADP/case->5 n/PRON/nmod:poss->5 yé/NOUN/obl->2,a nana ni ne ye,a nana ni ne ye,il est venu avec moi,et il m'a amené,1.000,0.425,0.278,0.996,0.200,0.200,1.000|1.000|1.000,0.589|0.582|0.585,0.520|0.514|0.517
200,comitative_travail,elle travaille avec lui,a bɛ báara la ni a yé,a bɛ báara la ni ale yé,FAIL,PRON VERB ADP PRON,PRON VERB VERB ADP SCONJ PRON NOUN,elle/PRON/nsubj->2 travaille/VERB/ROOT->0 avec/ADP/case->4 lui/PRON/obl:arg->2,a/PRON/nsubj->2 bɛ/VERB/root->0 báara/VERB/parataxis:obj->2 la/ADP/case->7 ni/SCONJ/mark->7 ale/PRON/nmod:poss->7 yé/NOUN/obl->3,a bɛ baara kɛ n'a ye,a bɛ baara kɛ ni a ye,il l'utilise,il l'utilise,1.000,0.370,0.191,0.804,0.145,0.536,1.000|1.000|1.000,0.243|0.257|0.250,0.337|0.342|0.340
201,comitative_adj,Il est venu avec une dentition complète,a nàra ni ɲín dafalen yé,a nàra ni ɲín kɔ́nbilen yé,FAIL,PRON AUX VERB ADP DET NOUN ADJ,PRON VERB ADP NOUN ADJ NOUN,Il/PRON/nsubj->3 est/AUX/aux:tense->3 venu/VERB/ROOT->0 avec/ADP/case->6 une/DET/det->6 dentition/NOUN/obl:mod->3 complète/ADJ/amod->6,a/PRON/nsubj->2 nàra/VERB/root->0 ni/ADP/case->4 ɲín/NOUN/obl->2 kɔ́nbilen/ADJ/amod->4 yé/NOUN/obl->2,A nana ni ɲinw dafalen ye,A nana ni furakɛli dafalen ye,Il est venu avec des dents parfaites,Il a apporté une guérison complète,0.976,0.398,0.218,0.807,0.250,0.250,0.920|0.920|0.920,0.480|0.480|0.480,0.411|0.369|0.389
202,temporal_np_depuis,Depuis quelques mois,kabini sélidenninkalow dɔw,kabini kálow damadɔw,FAIL,ADP DET NOUN,SCONJ NOUN NOUN,Depuis/ADP/case->3 quelques/DET/det->3 mois/NOUN/ROOT->0,kabini/SCONJ/mark->3 kálow/NOUN/nmod:poss->3 damadɔw/NOUN/root->0,Kalo damadɔ kɔnɔ,Kalo damanin tɛmɛnnen,Dans quelques mois,Il y a quelques mois,1.000,0.278,0.169,0.167,0.000,0.000,1.000|1.000|1.000,0.345|0.357|0.351,0.054|0.065|0.059
203,temporal_np_depuis,depuis quelques jours,kabini tilew dɔw,kabini dónw damadɔw,FAIL,ADP DET NOUN,SCONJ NOUN NOUN,depuis/ADP/case->3 quelques/DET/det->3 jours/NOUN/ROOT->0,kabini/SCONJ/mark->3 dónw/NOUN/nmod:poss->3 damadɔw/NOUN/root->0,tile damadɔ kɔnɔ,tile damadɔ ye nin ye,dans quelques jours,quelques jours,1.000,0.276,0.302,0.167,0.000,0.000,1.000|1.000|1.000,0.158|0.186|0.171,0.198|0.250|0.221
204,temporal_np_depuis,depuis quelques années,kabini sanw dɔw,kabini sànw damadɔw,FAIL,ADP DET NOUN,SCONJ NOUN NOUN,depuis/ADP/case->3 quelques/DET/det->3 années/NOUN/ROOT->0,kabini/SCONJ/mark->3 sànw/NOUN/nmod:poss->3 damadɔw/NOUN/root->0,san damadɔ kɔnɔ,san damadɔ ye nin ye,depuis plusieurs années,il y a quelques années,1.000,0.567,0.529,0.167,0.000,0.000,1.000|1.000|1.000,0.305|0.314|0.309,0.389|0.416|0.402
205,ccomp_interrogative,sais-tu que je suis un enfant ?,í bɛ dɔ́n ko ń yé dén yé wà ?,í bɛ dɔ́n ko ń yé dén yé wà ?,PASS,VERB PUNCT PRON SCONJ PRON AUX DET NOUN PUNCT,NOUN VERB INTJ PART NOUN NOUN VERB NOUN NOUN PUNCT,sais/VERB/ROOT->0 -/PUNCT/punct->1 tu/PRON/dep->1 que/SCONJ/mark->8 je/PRON/nsubj->8 suis/AUX/cop->8 un/DET/det->8 enfant/NOUN/ccomp->1 ?/PUNCT/punct->1,í/NOUN/nsubj->2 bɛ/VERB/root->0 dɔ́n/INTJ/discourse->7 ko/PART/discourse->7 ń/NOUN/nmod:poss->6 yé/NOUN/nsubj->7 dén/VERB/parataxis:obj->2 yé/NOUN/nmod:poss->9 wà/NOUN/obl->7 ?/PUNCT/punct->2,aw b'a dɔn ko ne ye denmisɛn ye wa?,I y'a dɔn ko ne ye denmisɛn ye wa?,tu sais que je suis un enfant ?,Tu sais que je suis un enfant?,1.000,0.529,0.545,0.999,0.056,0.056,1.000|1.000|1.000,0.354|0.395|0.373,0.483|0.548|0.514
206,ccomp_savoir,je sais que tu es mon ami,ń bɛ dɔ́n ko í yé n téri yé,ń bɛ dɔ́n ko í yé n téri yé,PASS,PRON VERB SCONJ PRON AUX DET NOUN,NOUN AUX VERB,je/PRON/nsubj->2 sais/VERB/ROOT->0 que/SCONJ/mark->7 tu/PRON/nsubj->7 es/AUX/cop->7 mon/DET/det->7 ami/NOUN/ccomp->2,ń/NOUN/nsubj->3 bɛ/AUX/aux->3 dɔ́n/VERB/root->0,Ne b'a dɔn ko i ye ne teri ye,ne y'a dɔn ko i ye ne teri ye,Je sais que tu es mon ami,Je sais que tu es mon ami,1.000,0.532,0.582,0.999,0.056,0.056,1.000|1.000|1.000,0.416|0.498|0.454,0.590|0.602|0.596
207,ccomp_savoir_locatif,ils savent que nous sommes ici,u bɛ dɔ́n ko ánw bɛ yàn,u bɛ dɔ́n ko ánw bɛ yàn,PASS,PRON VERB SCONJ PRON VERB ADV,PRON AUX VERB,ils/PRON/nsubj->2 savent/VERB/ROOT->0 que/SCONJ/mark->5 nous/PRON/nsubj->5 sommes/VERB/ccomp->2 ici/ADV/obl:arg->5,u/PRON/nsubj->3 bɛ/AUX/aux->3 dɔ́n/VERB/root->0,u b' a dɔn ko an bɛ yan,u b'a dɔn ko an bɛ yan,ils savent que nous sommes là,Ils savent que nous sommes ici.,1.000,0.572,0.654,0.999,0.211,0.214,1.000|1.000|1.000,0.276|0.333|0.301,0.570|0.569|0.569
208,ccomp_dire,il dit qu'il mange,a ko a bɛ dúnli kɛ,a bɛ fɔ́ ko a bɛ dúnli kɛ,FAIL,PRON VERB SCONJ PRON VERB,PRON AUX VERB,il/PRON/nsubj->2 dit/VERB/ROOT->0 qu'/SCONJ/mark->5 il/PRON/nsubj->5 mange/VERB/ccomp->2,a/PRON/nsubj->3 bɛ/AUX/aux->3 fɔ́/VERB/root->0,a ko ale bɛ dumuni kɛ,a b'a fɔ ko a bɛ dumuni kɛ,il a dit qu'il mangeait,"Il dit: ""Je mange"".",1.000,0.551,0.520,0.950,0.333,0.719,1.000|1.000|1.000,0.316|0.377|0.344,0.343|0.394|0.367
209,ccomp_dire_qualitative,ils disent que la route est longue,u ko síraden ka jàn,u bɛ fɔ́ ko síraden ka jàn,FAIL,PRON VERB SCONJ DET NOUN AUX ADJ,PRON AUX VERB,ils/PRON/nsubj->2 disent/VERB/ROOT->0 que/SCONJ/mark->7 la/DET/det->5 route/NOUN/nsubj->7 est/AUX/cop->7 longue/ADJ/ccomp->2,u/PRON/nsubj->3 bɛ/AUX/aux->3 fɔ́/VERB/root->0,u ko sira ka jan,u b'a fɔ ko sira ka jan,ils ont dit que la route était longue,"Ils disent: "" Le chemin est long,",1.000,0.369,0.461,0.931,0.511,0.288,1.000|1.000|1.000,0.312|0.333|0.322,0.344|0.359|0.351
210,ccomp_dire_passe,elle a dit que Musa est parti,a yé fɔ ko Musa fáɲira,a ye fɔ́ ko Musa fáɲira,FAIL,PRON AUX VERB SCONJ PROPN AUX VERB,PRON AUX VERB,elle/PRON/nsubj->3 a/AUX/aux:tense->3 dit/VERB/ROOT->0 que/SCONJ/mark->7 Musa/PROPN/nsubj->7 est/AUX/aux:tense->7 parti/VERB/ccomp->3,a/PRON/nsubj->3 ye/AUX/aux->3 fɔ́/VERB/root->0,a ko Musa taara,a y'a fɔ ko Musa taara,et Moïse est allé,Alors Moïse dit: Je suis descendu vers toi.,1.000,0.387,0.428,0.625,0.441,0.625,1.000|1.000|1.000,0.439|0.369|0.401,0.327|0.304|0.315
211,modal_pouvoir,nous pouvons partir,anw bɛ se ka táa,ánw bɛ sé ka fáɲi,FAIL,PRON VERB VERB,PRON VERB NOUN AUX VERB,nous/PRON/nsubj->2 pouvons/VERB/ROOT->0 partir/VERB/xcomp->2,ánw/PRON/nsubj->2 bɛ/VERB/root->0 sé/NOUN/nsubj->5 ka/AUX/aux->5 fáɲi/VERB/parataxis:obj->2,an bɛ se ka bɔ yen,an bɛ se ka taa,nous pouvons sortir de là,nous pouvons aller,1.000,0.392,0.420,0.200,0.577,0.589,1.000|1.000|1.000,0.411|0.435|0.423,0.358|0.418|0.386
212,modal_pouvoir_neg,il ne peut pas manger,a tɛ sé ka dúnli kɛ,a tɛ sé ka dúnli kɛ,PASS,PRON ADV VERB ADV VERB,PRON VERB NOUN ADP NOUN VERB,il/PRON/nsubj->3 ne/ADV/advmod->3 peut/VERB/ROOT->0 pas/ADV/advmod->3 manger/VERB/xcomp->3,a/PRON/nsubj->6 tɛ/VERB/aux->6 sé/NOUN/nmod:poss->5 ka/ADP/case->3 dúnli/NOUN/obj->6 kɛ/VERB/root->0,a tɛ se ka dumuni kɛ,a tɛ se ka dumuni kɛ,il ne peut pas manger,Il ne peut pas manger.,1.000,0.560,0.551,0.998,0.526,0.526,1.000|1.000|1.000,0.523|0.524|0.523,0.333|0.360|0.346
213,modal_pouvoir,elle peut venir,a bɛ se ka nà,a bɛ sé ka nà,FAIL,PRON VERB VERB,PRON VERB NOUN ADP NOUN,elle/PRON/nsubj->2 peut/VERB/ROOT->0 venir/VERB/xcomp->2,a/PRON/nsubj->2 bɛ/VERB/root->0 sé/NOUN/nmod:poss->5 ka/ADP/case->3 nà/NOUN/obl->2,a bɛ se ka na,a bɛ se ka na,ça peut arriver,il peut venir,1.000,0.405,0.185,0.750,0.794,0.794,1.000|1.000|1.000,0.224|0.217|0.221,0.174|0.173|0.174
214,modal_pouvoir_neg,tu ne peux pas partir,i tɛ se ka fáɲi,í tɛ sé ka fáɲi,FAIL,PRON ADV VERB ADV VERB,NOUN VERB NOUN AUX VERB,tu/PRON/nsubj->3 ne/ADV/advmod->3 peux/VERB/ROOT->0 pas/ADV/advmod->3 partir/VERB/punct->3,í/NOUN/nsubj->2 tɛ/VERB/root->0 sé/NOUN/nsubj->5 ka/AUX/aux->5 fáɲi/VERB/parataxis->2,i tɛ se ka bɔ yen,i tɛ se ka taa,tu ne peux pas partir,tu ne peux pas y aller,1.000,0.394,0.445,0.511,0.778,0.794,1.000|1.000|1.000,0.425|0.443|0.434,0.279|0.283|0.281
215,past_intransitive_neg,ils ne sont pas arrivés,ùw ma se,u ma sé,FAIL,PRON ADV AUX ADV VERB,PRON AUX VERB,ils/PRON/nsubj->5 ne/ADV/advmod->5 sont/AUX/aux:tense->5 pas/ADV/advmod->5 arrivés/VERB/ROOT->0,u/PRON/nsubj->3 ma/AUX/aux->3 sé/VERB/root->0,u ma se yen,u ma na,ils n'y sont pas arrivés,ils ne sont pas venus,1.000,0.358,0.334,0.167,0.605,0.167,1.000|1.000|1.000,0.287|0.304|0.295,0.450|0.416|0.432
216,past_intransitive_neg,il n'est pas tombé,a ma bìn,a ma bìn,PASS,PRON ADV AUX ADV VERB,PRON AUX VERB,il/PRON/expl:subj->5 n'/ADV/advmod->5 est/AUX/aux:tense->5 pas/ADV/advmod->5 tombé/VERB/ROOT->0,a/PRON/nsubj->3 ma/AUX/aux->3 bìn/VERB/root->0,a ma bin,a ma bin,il n'est pas tombé,il n'a pas trébuché,1.000,0.383,0.284,0.981,0.625,0.625,1.000|1.000|1.000,0.175|0.175|0.175,0.185|0.183|0.184
217,past_intransitive_neg,elle n'est pas venue,a ma nà,a ma nà,PASS,PRON ADV AUX ADV VERB,PRON AUX VERB,elle/PRON/nsubj->5 n'/ADV/advmod->5 est/AUX/aux:tense->5 pas/ADV/advmod->5 venue/VERB/ROOT->0,a/PRON/nsubj->3 ma/AUX/aux->3 nà/VERB/root->0,a ma na,a ma na,il n'est pas venu,il n'est pas venu,1.000,0.336,0.289,0.981,0.625,0.625,1.000|1.000|1.000,0.283|0.223|0.249,0.368|0.322|0.343
218,habitude_neg,elle ne mangeait pas,a tùn tɛ dúnli kɛ,a tùn tɛ dúnli kɛ,PASS,PRON ADV VERB ADV,PRON AUX NOUN VERB,elle/PRON/nsubj->3 ne/ADV/advmod->3 mangeait/VERB/ROOT->0 pas/ADV/advmod->3,a/PRON/nsubj->4 tùn tɛ/AUX/aux->4 dúnli/NOUN/obj->4 kɛ/VERB/root->0,a tun tɛ dumuni kɛ,a tun tɛ dumuni kɛ,il ne mangeait pas,et il ne mangea point.,1.000,0.562,0.599,0.996,0.300,0.300,1.000|1.000|1.000,0.469|0.496|0.482,0.317|0.341|0.329
219,habitude_neg_plur,nous ne parlions pas bambara,anw tùn tɛ bámanankan fɔ́,ánw tùn tɛ bámànan kúma,FAIL,PRON ADV VERB ADV PROPN,NOUN AUX NOUN VERB,nous/PRON/nsubj->3 ne/ADV/advmod->3 parlions/VERB/ROOT->0 pas/ADV/advmod->3 bambara/PROPN/obj->3,ánw/NOUN/nsubj->4 tùn tɛ/AUX/aux->4 bámànan/NOUN/obj->4 kúma/VERB/root->0,an tun tɛ bamanankan fɔ,an tun tɛ bambara fɔ,nous ne parlions pas anglais,nous n'avons pas parlé de la langue,1.000,0.501,0.502,0.375,0.100,0.100,1.000|1.000|1.000,0.487|0.470|0.478,0.214|0.215|0.215
220,passe_anterieur_neg,il n'avait pas mangé,a tùn ma dúnli kɛ,a tùn ma dúnli kɛ,PASS,PRON ADV AUX ADV VERB,PRON AUX NOUN VERB,il/PRON/nsubj->5 n'/ADV/advmod->5 avait/AUX/aux:tense->5 pas/ADV/advmod->5 mangé/VERB/ROOT->0,a/PRON/nsubj->4 tùn ma/AUX/aux->4 dúnli/NOUN/obj->4 kɛ/VERB/root->0,a tun ma dumuni kɛ,a ma dumuni kɛ,il n'avait pas mangé,et il ne mangea pas.,1.000,0.514,0.418,0.996,0.300,0.306,1.000|1.000|1.000,0.362|0.392|0.377,0.584|0.591|0.587
